symbol,entry_idx,entry_time,session_date,direction,contracts,entry_price,atr_at_entry,anchor,has_structural_override,stop_price,target_price,tp1_price,original_max_bars_hold,original_exit_idx,original_exit_reason,original_net_pnl,stop_w1,cf_w1_exit_idx,cf_w1_exit_reason,cf_w1_exit_price,cf_w1_pnl_gross,stop_w2,cf_w2_exit_idx,cf_w2_exit_reason,cf_w2_exit_price,cf_w2_pnl_gross,cf_w2_max_bars_hold,proj_close_low,proj_close_mid,proj_close_high,proj_completion_median,durability_window,durability_visited_zone,durability_reached_tp2,durability_tp2_first_idx,regime_label,vpin_gate,reason_codes,session_phase,entry_hour_et,entry_minute_et,family
M2K,102510,2025-03-06 15:15:00-05:00,2025-03-06,1,10,2074.6,7.050962570673677,2071.2,False,2067.674518714663,2091.479065216475,2079.169460225437,3,102511,stop,-361.27406426684047,2064.149037429326,102513,time_stop,2075.5,45.00000000000455,2057.0980748586526,102515,time_stop,2067.2,-370.00000000000455,5,2071.918768272368,2079.169460225437,2091.479065216475,1.3830116640253376,9,True,False,-1,noise_mean_reverting,half_size,,close,15,15,russell
M2K,102574,2025-03-07 14:05:00-05:00,2025-03-07,-1,28,2081.3,6.130067605591983,2080.4,True,2083.465033802796,2075.110359750749,2081.2629543777944,3,102574,tp2_after_tp1,393.8680110020023,2086.530067605592,102574,tp2,2075.110359750749,866.5496348951638,2092.660135211184,102574,tp2,2075.110359750749,866.5496348951638,6,2075.110359750749,2081.2629543777944,2087.617620992498,1.9237140884782176,9,True,True,102574,noise_mean_reverting,half_size,override_failed_auction_+1,mid,14,5,russell
M2K,102580,2025-03-07 14:35:00-05:00,2025-03-07,-1,28,2084.6,5.442024954056535,2083.2,True,2085.921012477028,2074.0405031919213,2080.137966341892,6,102580,stop,-226.9417467839121,2088.6420249540565,102586,time_stop,2085.3,-98.0000000000382,2094.084049908113,102591,time_stop,2083.1,210.0,11,2074.0405031919213,2080.137966341892,2088.925660537649,3.512388363997708,18,True,True,102597,noise_mean_reverting,allow,override_failed_auction_+1,mid,14,35,russell
M2K,102582,2025-03-07 14:45:00-05:00,2025-03-07,-1,11,2082.3,5.243018159669879,2086.4,True,2089.021509079835,2074.0405031919213,2080.1275414211823,5,102587,time_stop_after_tp1,13.673757364550966,2091.64301815967,102587,time_stop,2083.7,-76.99999999997999,2096.88603631934,102591,time_stop,2083.1,-43.99999999998499,9,2074.0405031919213,2080.1275414211823,2086.786788002576,2.9928347849162256,15,True,True,102597,noise_mean_reverting,allow,override_failed_auction_+1,mid,14,45,russell
M2K,102588,2025-03-07 15:15:00-05:00,2025-03-07,-1,17,2083.5,5.065910571152832,2085.3,True,2087.8329552855766,2074.6894379825294,2081.132789650712,7,102588,stop,-393.8011992740071,2090.365910571153,102595,time_stop,2082.7,68.00000000001546,2095.431821142306,102596,session_end,2076.9,560.9999999999923,14,2074.6894379825294,2081.132789650712,2086.786788002576,4.490478030728874,21,True,True,102597,noise_mean_reverting,allow,override_failed_auction_+1,close,15,15,russell
M2K,102648,2025-03-10 13:45:00-04:00,2025-03-10,-1,1,2025.8000000000002,4.657616043173584,2078.7767166338517,True,2081.1055246554383,2017.4798016334923,2023.4726430842256,4,102652,time_stop,28.00000000000091,2083.4343326770254,102652,time_stop,2019.9,29.500000000000455,2088.091948720199,102656,tp2,2017.4798016334923,41.600991832539194,8,2017.4798016334923,2023.4726430842256,2028.1520159155436,2.634018436158253,12,True,True,102656,noise_mean_reverting,half_size,override_failed_auction_+1,mid,13,45,russell
M2K,102655,2025-03-10 14:20:00-04:00,2025-03-10,-1,1,2019.2,4.365521355735431,2078.8929221766175,True,2081.0756828544854,2008.1864396023025,2016.1480904453945,4,102659,time_stop,10.000000000000227,2083.258443532353,102659,time_stop,2016.9,11.499999999999773,2087.6239648880883,102663,tp2,2008.1864396023025,55.06780198848787,8,2008.1864396023025,2016.1480904453945,2022.6277125816111,2.602014422330344,12,True,True,102663,noise_mean_reverting,half_size,override_failed_auction_+1,mid,14,20,russell
M2K,102788,2025-03-12 12:25:00-04:00,2025-03-12,1,10,2028.8999999999999,5.153201164059059,2024.3814104650496,True,2021.80480988302,2035.8830631025364,2029.8845450423428,7,102795,time_stop_after_tp1,-82.88637394141801,2019.2282093009906,102795,time_stop,2025.2,-184.9999999999909,2014.0750081369315,102800,tp2,2035.8830631025364,349.1531551268281,14,2023.4449448595235,2029.8845450423428,2035.8830631025364,4.443846893104948,21,True,True,102800,noise_mean_reverting,allow,override_failed_auction_-1,mid,12,25,russell
M2K,102966,2025-03-14 14:15:00-04:00,2025-03-14,-1,24,2035.7,3.5128430325194238,2037.0,False,2038.7564215162597,2025.5758007371724,2032.3757786425183,8,102969,stop,-402.7705819511484,2040.5128430325194,102969,stop,2040.5128430325194,-577.5411639023241,2044.0256860650388,102977,stop,2044.0256860650388,-999.0823278046537,16,2025.5758007371724,2032.3757786425183,2037.896434678138,5.001782081758083,24,True,False,-1,noise_mean_reverting,allow,,mid,14,15,russell
M2K,102971,2025-03-14 14:40:00-04:00,2025-03-14,1,21,2041.6999999999998,3.435110571452151,2040.0,False,2038.2824447142739,2049.787725420868,2043.7868733690643,10,102974,stop,-390.34330500121405,2036.5648894285478,102981,time_stop,2041.6,-10.49999999999045,2033.1297788570957,102986,session_end,2043.8,220.50000000001432,19,2038.3267793103105,2043.7868733690643,2049.787725420868,6.24949121212612,30,True,True,102987,noise_mean_reverting,allow,,mid,14,40,russell
M2K,102981,2025-03-14 15:30:00-04:00,2025-03-14,-1,22,2041.1000000000001,3.420892749044023,2042.6,False,2044.310446374522,2029.66191981942,2036.9643385247584,10,102986,stop_after_tp1,17.886830539605853,2046.020892749044,102986,session_end,2043.8,-296.99999999998,2049.441785498088,102986,session_end,2043.8,-296.99999999998,19,2029.66191981942,2036.9643385247584,2042.300296292988,6.026867521961422,30,True,False,-1,noise_mean_reverting,allow,,close,15,30,russell
M2K,103098,2025-03-18 12:15:00-04:00,2025-03-18,1,14,2050.2999999999997,3.9660791484356968,2047.3,False,2045.316960425782,2059.1069677045684,2053.2366289336705,9,103105,stop_after_tp1,-92.62437241913199,2043.3339208515642,103107,time_stop,2049.9,-27.999999999974534,2039.3678417031285,103115,time_stop,2054.6,301.00000000001273,17,2049.2950621875502,2053.2366289336705,2059.1069677045684,5.475099683577845,27,True,False,-1,noise_mean_reverting,allow,,mid,12,15,russell
M2K,103264,2025-03-20 13:05:00-04:00,2025-03-20,1,13,2095.4,4.193774641504821,2092.0,False,2089.9031126792474,2108.951988413603,2098.5414504613527,8,103268,stop_after_tp1,-117.64754238575779,2087.8062253584953,103268,stop,2087.8062253584953,-493.59535169780884,2083.61245071699,103280,time_stop,2085.3,-656.4999999999941,16,2093.2910429164785,2098.5414504613527,2108.951988413603,5.002578397496686,24,True,False,-1,noise_mean_reverting,allow,,mid,13,5,russell
M2K,103287,2025-03-20 15:00:00-04:00,2025-03-20,1,21,2086.2999999999997,3.9317824576159452,2091.7,False,2089.734108771192,2096.428549299126,2089.898718321874,7,103287,stop,329.0814209752025,2087.768217542384,103287,stop,2087.768217542384,154.16284195032858,2083.836435084768,103298,session_end,2086.1,-20.9999999999809,14,2086.5914221582107,2089.898718321874,2096.428549299126,4.520592340992597,21,True,False,-1,noise_mean_reverting,allow,,mid,15,0,russell
M2K,103291,2025-03-20 15:20:00-04:00,2025-03-20,1,26,2088.7,3.697874968037826,2087.8,False,2085.9510625159814,2099.354057990593,2092.131557619661,6,103297,time_stop_after_tp1,255.551245278024,2084.1021250319623,103297,time_stop,2089.8,143.0000000000473,2080.4042500639243,103298,session_end,2086.1,-337.9999999999882,12,2087.1869043663746,2092.131557619661,2099.354057990593,3.863469518696595,18,True,False,-1,noise_mean_reverting,allow,,close,15,20,russell
M2K,103805,2025-03-31 12:40:00-04:00,2025-03-31,-1,28,2018.2,3.9241982457763016,2018.8,False,2020.762099122888,2002.711016312712,2012.7683609641067,6,103811,stop,-400.6938772043013,2022.7241982457763,103811,time_stop,2020.1,-265.9999999999809,2026.6483964915526,103817,time_stop,2013.7,630.0,12,2002.711016312712,2012.7683609641067,2017.8181899666636,3.9579565370006167,18,True,False,-1,noise_mean_reverting,allow,,mid,12,40,russell
M2K,103814,2025-03-31 13:25:00-04:00,2025-03-31,-1,25,2013.9,3.760060620023897,2014.9,False,2016.780030310012,2001.504914051771,2010.6329097745652,8,103816,stop,-397.50378875148726,2018.660060620024,103821,stop,2018.660060620024,-595.0075775029973,2022.4201212400478,103822,stop,2022.4201212400478,-1065.015155005966,16,2001.504914051771,2010.6329097745652,2017.1575006294397,5.196833719551195,24,True,False,-1,noise_mean_reverting,allow,,mid,13,25,russell
M2K,104667,2025-04-15 13:00:00-04:00,2025-04-15,-1,14,1893.6000000000001,4.812430608440789,1896.2,False,1898.6062153042205,1881.5502967076616,1892.984176770648,9,104676,time_stop_after_tp1,11.05381302733781,1901.0124306084408,104676,time_stop,1893.3,21.000000000012733,1905.8248612168816,104684,time_stop,1886.1,525.0000000000159,17,1881.5502967076616,1892.984176770648,1898.5998318501545,5.346065664311379,27,True,False,-1,noise_mean_reverting,allow,,mid,13,0,russell
M2K,104679,2025-04-15 14:00:00-04:00,2025-04-15,1,13,1890.1,4.594751094119144,1887.1,False,1884.8026244529403,1909.6364093145944,1894.0791749420423,11,104681,stop,-363.82941055886636,1882.5052489058808,104690,time_stop,1891.7,104.00000000000887,1877.9104978117616,104700,time_stop,1891.5,91.00000000000591,21,1888.94256767934,1894.0791749420423,1909.6364093145944,6.861097365592215,33,True,False,-1,noise_mean_reverting,allow,,mid,14,0,russell
M2K,104682,2025-04-15 14:15:00-04:00,2025-04-15,-1,15,1886.2,4.289774079965791,1888.6,False,1890.7448870399828,1866.2945424484403,1882.348840542838,9,104687,stop,-363.3665279987008,1892.8897740799657,104688,stop,1892.8897740799657,-501.7330559974255,1897.1795481599315,104700,time_stop,1891.5,-397.4999999999966,18,1866.2945424484403,1882.348840542838,1891.4679078234144,5.92504969859208,27,True,False,-1,noise_mean_reverting,allow,,mid,14,15,russell
M2K,104842,2025-04-17 14:35:00-04:00,2025-04-17,1,18,1894.8,4.4006575127955445,1893.0,False,1890.7996712436022,1903.592283470965,1895.872532326733,7,104845,stop_after_tp1,-158.75083933489736,1888.5993424872045,104849,stop,1888.5993424872045,-558.0591761515939,1884.198684974409,104851,stop,1884.198684974409,-954.1183523031918,14,1890.920802160641,1895.872532326733,1903.592283470965,4.63267330641174,21,True,False,-1,noise_mean_reverting,allow,,mid,14,35,russell
M2K,105828,2025-05-07 12:15:00-04:00,2025-05-07,1,28,1999.6999999999998,3.125453266016148,1999.5,False,1997.937273366992,2008.421574634949,2002.8865035593312,7,105829,stop,-288.7817286210775,1996.3745467339838,105830,stop,1996.3745467339838,-465.56345724223775,1993.2490934679677,105842,time_stop,2003.4,518.0000000000382,14,1997.260894850944,2002.8865035593312,2008.421574634949,4.334900332609688,21,True,False,-1,noise_mean_reverting,allow,,mid,12,15,russell
M2K,106101,2025-05-12 15:30:00-04:00,2025-05-12,-1,17,2098.3,2.7394133205070927,2101.1,False,2102.4697066602535,2088.467889220396,2095.0465929489887,6,106106,session_end,-220.99999999996908,2103.839413320507,106106,session_end,2100.6,-195.4999999999768,2106.578826641014,106106,session_end,2100.6,-195.4999999999768,12,2088.467889220396,2095.0465929489887,2099.407496292853,3.6871526429020336,18,True,False,-1,noise_mean_reverting,allow,,close,15,30,russell
M2K,106149,2025-05-13 13:00:00-04:00,2025-05-13,-1,22,2110.4,2.84953626387363,2112.1,False,2113.5247681319365,2098.665938331154,2105.840556908271,8,106153,stop,-376.7244945129978,2114.9495362638736,106155,stop,2114.9495362638736,-500.44898902608566,2117.7990725277473,106164,time_stop,2113.8,-374.00000000001,15,2098.665938331154,2105.840556908271,2110.13524391028,4.81637022397892,24,True,False,-1,noise_mean_reverting,allow,,mid,13,0,russell
M2K,106161,2025-05-13 14:00:00-04:00,2025-05-13,-1,26,2110.3,2.599752902630771,2111.7,False,2112.9998764513152,2099.328456498239,2107.2858903953247,9,106162,stop,-389.98393867094455,2114.2997529026306,106165,stop,2114.2997529026306,-519.96787734196,2116.8995058052615,106178,time_stop,2114.7,-571.9999999999527,17,2099.328456498239,2107.2858903953247,2112.912365636923,5.374389776088642,27,True,True,106188,noise_mean_reverting,allow,,mid,14,0,russell
M2K,106455,2025-05-19 12:30:00-04:00,2025-05-19,1,26,2102.7999999999997,2.393321426570291,2101.3,False,2100.1033392867153,2117.6772989551955,2107.278878803739,8,106463,time_stop_after_tp1,486.12712224310053,2098.90667857343,106463,time_stop,2106.4,468.0000000000473,2096.5133571468596,106470,time_stop,2105.7,377.0000000000118,15,2099.7288103661463,2107.278878803739,2117.6772989551955,4.801692782562789,24,True,False,-1,noise_mean_reverting,allow,,mid,12,30,russell
M2K,106688,2025-05-22 12:25:00-04:00,2025-05-22,-1,24,2052.8,3.328578430305651,2054.1,False,2055.7642892151525,2043.2183922851389,2049.926597787364,4,106692,time_stop_after_tp1,418.40413275821084,2057.4285784303056,106692,time_stop,2048.1,564.0000000000327,2060.7571568606113,106695,time_stop,2046.9,708.0000000000109,7,2043.2183922851389,2049.926597787364,2053.839108280029,2.25,12,True,False,-1,noise_mean_reverting,allow,,mid,12,25,russell
M2K,106771,2025-05-23 12:50:00-04:00,2025-05-23,1,20,2041.3999999999999,3.282576006902307,2039.5,False,2037.858711996549,2059.4343321095957,2044.9529489878123,6,106777,time_stop_after_tp1,382.6474493906335,2036.2174239930978,106777,time_stop,2046.1,470.00000000000455,2032.9348479861953,106782,time_stop,2046.0,460.00000000001364,11,2039.4222341909203,2044.9529489878123,2059.4343321095957,3.54174964979802,18,True,False,-1,noise_mean_reverting,allow,,mid,12,50,russell
M2K,106972,2025-05-28 13:05:00-04:00,2025-05-28,1,24,2079.6,2.1942346341769374,2077.8,True,2076.702882682912,2088.603180742954,2082.6770142170863,6,106978,time_stop,120.00000000003274,2075.605765365823,106978,time_stop,2080.9,156.00000000002183,2073.4115307316465,106983,time_stop,2082.3,324.00000000003274,11,2079.0164483516783,2082.6770142170863,2088.603180742954,3.47451771080633,18,True,False,-1,noise_mean_reverting,allow,override_failed_auction_-1,mid,13,5,russell
M2K,107607,2025-06-09 14:00:00-04:00,2025-06-09,1,26,2154.2,1.594555291551166,2155.1,False,2154.3027223542244,2176.386806567042,2159.92832843712,10,107607,stop,-25.646093950786963,2153.5054447084485,107614,stop,2153.5054447084485,-90.29218790166851,2151.9108894168976,107625,stop,2151.9108894168976,-297.58437580328973,20,2153.182660957782,2159.92832843712,2176.386806567042,6.3365803302463055,30,True,False,-1,noise_mean_reverting,allow,,mid,14,0,russell
M2K,107679,2025-06-10 13:30:00-04:00,2025-06-10,-1,26,2160.7000000000003,1.790218628736017,2162.0,False,2162.895109314368,2147.082100338804,2156.8199718456763,8,107687,time_stop_after_tp1,616.2018300310901,2163.790218628736,107687,time_stop,2154.5,806.0000000000355,2165.580437257472,107695,time_stop,2157.1,468.0000000000473,16,2147.082100338804,2156.8199718456763,2161.9614481161143,5.01688513664682,24,True,False,-1,noise_mean_reverting,allow,,mid,13,30,russell
M2K,107745,2025-06-11 12:30:00-04:00,2025-06-11,1,14,2162.0,3.2224411026908113,2158.5,False,2156.8887794486545,2173.734342190201,2164.6728381744283,5,107750,time_stop,49.00000000000637,2155.277558897309,107750,time_stop,2163.0,70.0,2152.0551177946186,107755,time_stop,2168.7,468.99999999998727,10,2159.645808556312,2164.6728381744283,2173.734342190201,3.226046804364327,15,True,False,-1,noise_mean_reverting,half_size,,mid,12,30,russell
M2K,109155,2025-07-08 15:15:00-04:00,2025-07-08,-1,25,2245.1,2.0941502500255065,2246.6,True,2247.6470751250126,2234.545647678151,2242.898567993901,7,109157,stop,-355.88439062657926,2248.6941502500254,109158,stop,2248.6941502500254,-449.26878125318126,2250.788300500051,109163,session_end,2244.7,50.00000000001137,14,2234.545647678151,2242.898567993901,2247.1976854295585,4.526439396302886,21,True,False,-1,noise_mean_reverting,allow,override_failed_auction_+1,close,15,15,russell
M2K,109511,2025-07-15 12:25:00-04:00,2025-07-15,1,19,2237.6,4.151647155323522,2235.9,True,2233.8241764223385,2252.1171063514025,2240.9554548517453,4,109511,stop,-387.2032398778256,2231.7483528446764,109514,stop,2231.7483528446764,-555.9064797557289,2227.5967056893533,109519,time_stop,2228.9,-826.4999999999827,8,2227.89538628451,2240.9554548517453,2252.1171063514025,2.536563964516695,12,True,False,-1,noise_mean_reverting,allow,override_failed_auction_-1,mid,12,25,russell
M2K,109587,2025-07-16 12:15:00-04:00,2025-07-16,-1,4,2220.2000000000003,6.994240410011315,2233.6102231794744,True,2237.10734338448,2204.142649030477,2214.285451374178,3,109590,time_stop,-73.9999999999909,2240.6044635894855,109590,time_stop,2223.6,-67.99999999999272,2247.598703999497,109593,time_stop,2224.1,-77.99999999999272,6,2204.142649030477,2214.285451374178,2220.4509561652294,1.8738510944166205,9,True,False,-1,noise_mean_reverting,half_size,override_failed_auction_+1,mid,12,15,russell
M2K,110136,2025-07-25 12:30:00-04:00,2025-07-25,1,17,2262.6,3.0379794297538356,2260.1,False,2258.581010285123,2279.221537093405,2268.5093715906005,7,110143,time_stop,255.0000000000232,2257.062020570246,110143,time_stop,2265.9,280.50000000001546,2254.024041140492,110149,time_stop,2268.3,484.5000000000232,13,2261.537947121025,2268.5093715906005,2279.221537093405,4.272091678731049,21,True,False,-1,noise_mean_reverting,allow,,mid,12,30,russell
M2K,110757,2025-08-06 12:15:00-04:00,2025-08-06,1,25,2228.7,3.344610698204613,2230.3,False,2228.627694650898,2245.343228295433,2235.1372676041174,8,110757,stop,-46.538168637732724,2226.9553893017955,110760,stop,2226.9553893017955,-218.07633727553366,2223.610778603591,110763,stop,2223.610778603591,-636.1526745511128,16,2230.3523869654146,2235.1372676041174,2245.343228295433,5.019319175463304,24,True,False,-1,noise_mean_reverting,allow,,mid,12,15,russell
M2K,110760,2025-08-06 12:30:00-04:00,2025-08-06,-1,25,2227.4,2.9431686404259967,2228.8,False,2230.271584320213,2211.3861379533746,2221.9355745795447,8,110761,stop,-396.44804002662113,2231.743168640426,110768,time_stop,2224.9,312.5,2234.686337280852,110775,time_stop,2225.5,237.50000000001137,15,2211.3861379533746,2221.9355745795447,2227.686354981348,4.745654293712063,24,True,False,-1,noise_mean_reverting,allow,,mid,12,30,russell
M2K,110762,2025-08-06 12:40:00-04:00,2025-08-06,1,22,2229.5,3.1094872544076675,2227.8,False,2226.2452563727966,2245.343228295433,2234.4416242019315,9,110762,stop,-391.0217989923667,2224.6905127455925,110763,stop,2224.6905127455925,-529.0435979848235,2221.581025491185,110779,time_stop,2229.1,-44.000000000010004,17,2229.579748077731,2234.4416242019315,2245.343228295433,5.59510238471143,27,True,False,-1,noise_mean_reverting,allow,,mid,12,40,russell
M2K,110998,2025-08-11 12:50:00-04:00,2025-08-11,-1,25,2227.2000000000003,2.8072375562102496,2224.9,False,2226.3036187781054,2213.097427753777,2223.1897843219203,9,110998,stop,74.54765273687372,2227.70723755621,110998,stop,2227.70723755621,-63.4046945262412,2230.5144751124208,111015,time_stop,2223.6,450.0000000000455,17,2213.097427753777,2223.1897843219203,2228.7391695358647,5.3532132055203,27,True,False,-1,noise_mean_reverting,allow,,mid,12,50,russell
M2K,111021,2025-08-11 14:45:00-04:00,2025-08-11,-1,12,2221.4,2.5534164657803147,2226.0,False,2227.27670823289,2212.7872011525697,2219.8493954884643,11,111032,time_stop,-203.9999999999891,2228.55341646578,111032,time_stop,2224.5,-185.99999999999454,2231.106832931561,111035,session_end,2225.1,-221.9999999999891,21,2212.7872011525697,2219.8493954884643,2224.85448414982,6.840408499846558,33,True,False,-1,noise_mean_reverting,allow,,mid,14,45,russell
M2K,111172,2025-08-13 14:20:00-04:00,2025-08-13,1,24,2323.2,2.136408382762097,2322.8,False,2321.731795808619,2340.726132046389,2328.5635501171228,6,111178,time_stop,480.00000000003274,2320.663591617238,111178,time_stop,2327.5,516.0000000000218,2318.527183234476,111184,time_stop,2332.9,1164.0000000000327,12,2322.683102388346,2328.5635501171228,2340.726132046389,3.979949716837557,18,True,False,-1,noise_mean_reverting,allow,,mid,14,20,russell
M2K,111309,2025-08-15 12:45:00-04:00,2025-08-15,1,25,2294.4,2.59189114414147,2294.4,False,2293.1040544279294,2305.8976286524817,2297.6927289662963,5,111313,stop,-199.4931965088199,2291.808108855859,111314,time_stop,2294.7,37.499999999965894,2289.216217711717,111319,time_stop,2295.5,137.49999999998863,10,2292.20839163092,2297.6927289662963,2305.8976286524817,3.3326204523107177,15,True,False,-1,noise_mean_reverting,allow,,mid,12,45,russell
M2K,111326,2025-08-15 14:10:00-04:00,2025-08-15,-1,24,2295.0,1.9773068665816784,2295.3,False,2296.288653433291,2283.2165020252414,2291.352497206709,9,111328,stop,-190.638411994918,2297.277306866582,111330,stop,2297.277306866582,-273.276823989836,2299.2546137331638,111343,time_stop,2294.1,108.00000000001091,17,2283.2165020252414,2291.352497206709,2296.974883212522,5.659183211563638,27,True,False,-1,noise_mean_reverting,allow,,mid,14,10,russell
M2K,112096,2025-08-29 13:20:00-04:00,2025-08-29,-1,24,2366.6,2.280461129930578,2367.3,False,2368.4402305649655,2349.861788302163,2361.8283514899385,5,112096,stop,-256.8276677958638,2369.580461129931,112098,stop,2369.580461129931,-357.6553355917167,2371.860922259861,112105,time_stop,2367.5,-108.00000000001091,9,2349.861788302163,2361.8283514899385,2369.3559147537394,2.8748112178512635,15,True,False,-1,noise_mean_reverting,allow,,mid,13,20,russell
M2K,112464,2025-09-05 14:30:00-04:00,2025-09-05,1,23,2383.1,3.007402464750287,2381.6,False,2380.096298767625,2402.789056520917,2388.506727234647,5,112469,time_stop,575.0000000000314,2378.5925975352498,112469,time_stop,2388.4,609.5000000000209,2375.585195070499,112474,time_stop,2393.1,1150.0,10,2382.954783045135,2388.506727234647,2402.789056520917,3.25,15,True,False,-1,noise_mean_reverting,allow,,mid,14,30,russell
M2K,113640,2025-09-26 15:00:00-04:00,2025-09-26,1,23,2449.9,2.015479892506875,2448.8,False,2447.7922600537468,2461.720204771046,2453.102692456147,6,113642,stop,-276.89009381912274,2446.7845201074933,113646,time_stop,2448.1,-207.00000000002092,2444.7690402149865,113651,session_end,2450.3,46.00000000001046,12,2447.6646523294985,2453.102692456147,2461.720204771046,3.805317630264097,18,True,True,113652,noise_mean_reverting,allow,,mid,15,0,russell
M2K,113697,2025-09-29 13:15:00-04:00,2025-09-29,-1,19,2444.0,2.716007692782359,2446.3,False,2447.6580038463912,2430.2446527740626,2441.24171891113,9,113703,stop,-376.01036540715904,2449.0160076927828,113704,stop,2449.0160076927828,-476.5207308143613,2451.732015385565,113709,stop,2451.732015385565,-734.5414616286621,17,2430.2446527740626,2441.24171891113,2446.5350488669733,5.41609141963237,27,True,False,-1,noise_mean_reverting,allow,,mid,13,15,russell
M2K,114028,2025-10-03 14:50:00-04:00,2025-10-03,-1,13,2489.0,4.202419783902261,2492.3,False,2494.401209891951,2474.79152205849,2485.875826367368,4,114032,stop,-370.57864297681635,2496.5024197839025,114032,time_stop,2493.4,-286.0000000000059,2500.704839567805,114036,time_stop,2494.8,-377.0000000000118,8,2474.79152205849,2485.875826367368,2494.6688061937234,2.5183497167082693,12,True,False,-1,noise_mean_reverting,allow,,mid,14,50,russell
M2K,114813,2025-10-17 15:15:00-04:00,2025-10-17,1,22,2466.0,3.1563133319111056,2464.4,False,2462.8218433340444,2476.870021799504,2468.8121064188595,5,114816,stop,-382.5972332551073,2461.243686668089,114818,time_stop,2464.3,-186.99999999998,2458.0873733361777,114821,session_end,2464.2,-198.00000000002,10,2464.6128753533653,2468.8121064188595,2476.870021799504,3.131337431235345,15,True,True,114822,noise_mean_reverting,allow,,close,15,15,russell
M2K,115105,2025-10-23 13:35:00-04:00,2025-10-23,1,14,2490.6,3.8496633093535877,2487.6,False,2485.675168345323,2503.039200888841,2492.870049844635,9,115114,time_stop_after_tp1,415.45174456224777,2483.7503366906462,115114,time_stop,2500.8,714.0000000000191,2479.9006733812926,115123,time_stop,2498.9,581.0000000000127,18,2486.871875558374,2492.870049844635,2503.039200888841,5.750834009151214,27,True,False,-1,noise_mean_reverting,allow,,mid,13,35,russell
M2K,115824,2025-11-05 15:00:00-05:00,2025-11-05,1,22,2478.2,2.547985223768226,2477.8,False,2476.526007388116,2490.422114946184,2481.821367171763,13,115833,stop_after_tp1,74.10560079337347,2475.252014776232,115834,stop,2475.252014776232,-324.27837461445506,2472.704029552464,115835,stop,2472.704029552464,-604.5567492289501,26,2473.818819141594,2481.821367171763,2490.422114946184,8.480988794960323,39,True,False,-1,noise_mean_reverting,allow,,mid,15,0,russell
M2K,116218,2025-11-12 15:20:00-05:00,2025-11-12,1,16,2464.5,2.7188182534271084,2461.5621674603462,True,2460.2027583336326,2474.585689432284,2467.9364917657367,9,116225,stop,-367.77933330938686,2458.8433492069194,116225,stop,2458.8433492069194,-452.5320634464515,2456.124530953492,116225,session_end,2459.9,-367.9999999999927,18,2463.767409013323,2467.9364917657367,2474.585689432284,5.755694347775738,27,True,False,-1,noise_mean_reverting,allow,override_failed_auction_-1,close,15,20,russell
M2K,116275,2025-11-13 13:35:00-05:00,2025-11-13,-1,1,2395.7000000000003,4.407265986474668,2464.979329788762,True,2467.1829627819993,2388.003336417822,2394.613358721964,4,116279,time_stop,1.3642420526593924e-12,2469.3865957752364,116279,time_stop,2395.4,1.5000000000009095,2473.793861761711,116283,time_stop,2391.7,20.000000000002274,8,2388.003336417822,2394.613358721964,2399.5154050376364,2.610249323630936,12,True,False,-1,noise_mean_reverting,half_size,override_failed_auction_+1,mid,13,35,russell
M2K,116281,2025-11-13 14:05:00-05:00,2025-11-13,-1,1,2394.0,4.314641742221646,2464.9270864074856,True,2467.0844072785962,2375.190686923336,2387.260482030446,5,116286,time_stop,-8.5,2469.2417281497073,116286,time_stop,2395.4,-7.000000000000455,2473.556369891929,116290,time_stop,2387.6,32.000000000000455,9,2375.190686923336,2387.260482030446,2393.5260365507543,2.671090909351972,15,True,False,-1,noise_mean_reverting,half_size,override_failed_auction_+1,mid,14,5,russell
M2K,116357,2025-11-14 13:55:00-05:00,2025-11-14,1,9,2400.7,4.607296417558737,2395.4,False,2393.0963517912205,2412.5435693455734,2402.3520580191653,7,116364,time_stop_after_tp1,7.041160383313127,2390.7927035824414,116364,time_stop,2400.2,-22.5,2386.1854071648827,116370,time_stop,2404.7,180.0,13,2397.8069177979974,2402.3520580191653,2412.5435693455734,4.204228812171248,21,True,False,-1,noise_mean_reverting,allow,,mid,13,55,russell
M2K,116530,2025-11-18 15:20:00-05:00,2025-11-18,-1,23,2364.1,4.384177981457795,2364.7,False,2366.8920889907286,2349.2891832677774,2358.8755531169745,5,116535,time_stop_after_tp1,597.9668129815191,2369.0841779814577,116535,time_stop,2358.3,666.9999999999686,2373.468355962915,116537,session_end,2355.4,1000.4999999999791,9,2349.2891832677774,2358.8755531169745,2364.2292372674497,2.9176676883771417,15,True,False,-1,noise_mean_reverting,allow,,close,15,20,russell
M2K,116585,2025-11-19 13:25:00-05:00,2025-11-19,1,14,2359.7999999999997,5.1021488489650535,2357.6,False,2355.0489255755174,2374.3292632183943,2366.189126883294,7,116586,stop,-353.57520971375743,2352.497851151035,116589,stop,2352.497851151035,-511.1504194275403,2347.39570230207,116597,stop,2347.39570230207,-868.3008388550934,14,2361.277537997899,2366.189126883294,2374.3292632183943,4.614018102698807,21,True,False,-1,noise_mean_reverting,allow,,mid,13,25,russell
